gene	GE-InN-1	GE-InN-2	GE-InN-3	GE-InN-4	GE-InN-5	GE-RG-1	GE-RG-2	GE-CycPro	GE-InN-6	GE-RG-3	GE-InN-7
MTHFD2	0.048348413392334345	0.0521849285913664	0.040359348184298864	0.03435582400733888	0.036931336281838444	0.2413667468917558	0.08265451871950837	0.23012573731458377	0.06464214646895168	0.0900638263565364	0.07896715540344024
SLC4A5	0.061559701664678626	0.09692367797087696	0.09095119782295011	0.12999258213710446	0.06828987650171534	0.05495028121177199	0.09314186363501245	0.04129556568077843	0.16878449241894014	0.13611233283906496	0.05799842319051968
DCTN1	0.11844579127221211	0.10611318397251106	0.1410899691321667	0.11293816209788742	0.1018300128796	0.04608333748772836	0.06455056852038471	0.06471575911153418	0.09784646927814682	0.04125319784516842	0.10513354533287529
C2orf81	0.018170273992916708	0.014776171831579485	0.03626360129295371	0.03452527770670628	0.02092982565833356	0.14767045844880966	0.1630599174051574	0.05051749354953436	0.10862553564615134	0.3659897525967058	0.03947166403845075
AC005041.4	0	0.03622540848313	0.06051118361753475	0.022225580040420086	0.058809187576787936	0.12417932402333154	0.018063253098345958	0.12565259553673788	0	0.4114330526593142	0.14290031420093138
WDR54	0.06518863525689432	0.04870646562582822	0.07686595592090309	0.06681058849343592	0.04477660436209525	0.12108174565572594	0.15135368671608979	0.05820127578155437	0.0758880479799684	0.1825900303689923	0.10853695640225583
RTKN	0.023059457870732276	0.034477297608076544	0.04139077489862995	0.04160127387402753	0.09623106150238114	0.21275255935674178	0.20450869866984556	0.16309428089460087	0.01262596375816444	0.17025859890233053	0
INO80B	0.08859579320905749	0.09838698886591622	0.12649912544762992	0.115458996761765	0.0797548967423787	0.09357362632330289	0.0849420654475543	0.09060188412365942	0.0571043607230388	0.09455470803445	0.07052754647842875
WBP1	0.07472106001512518	0.08486325185274035	0.09105878703905242	0.08560522095114126	0.07630533119163303	0.11000515218917827	0.07984187416718803	0.09704169804837166	0.09087752904906364	0.10981609565216072	0.09986399561250167
MOGS	0.11869486254933927	0.10122047854027015	0.07812413686219552	0.10866278493623657	0.0952143740415012	0.08662132186487866	0.037312649046417165	0.11526519866042303	0.10670958711013717	0.06758784292731718	0.08458675933273743
AC005041.5	0.10832487559284436	0.10904631119447153	0.1120377234331321	0.10347675757210444	0.12093695251759355	0.06232836438439576	0.026385307040328865	0.0858902301529895	0.08974704435739181	0.04472547408977409	0.13710095279771076
MRPL53	0.11890863402764207	0.08056861746695092	0.06918384230023694	0.08704771517697443	0.15737471137334724	0.08123746279116406	0	0.05220776340823635	0.0797473539768142	0.07123713104718817	0.20248673133269335
CCDC142	0.11256106559804366	0.1109237843045137	0.11452712794739699	0.08747990717690093	0.08439876283365574	0.10269570715901225	0.045479353407040346	0.08380665147127515	0.10018687233675795	0.073228558583296	0.08471220370653482
TTC31	0.06746831784142338	0.04359140503146001	0.11803474946593964	0.08960922174503864	0.06773345864411175	0.11727452516242219	0.10826991123979937	0.08761806144367494	0.12282328814093582	0.12422234588987205	0.05335470762798716
PCGF1	0.05106675264938594	0.06897500070281813	0.06305274378538626	0.11491836107997473	0.058267955945439015	0.12165682798219639	0.10480649509380671	0.10247238842858036	0.02349447474503081	0.08109025275313853	0.21019869878904576
AUP1	0.09798987101062114	0.09813367997065658	0.08686220574042659	0.0809113382168189	0.09156289017157761	0.11883707489402806	0.0624919663618955	0.10270824511444944	0.08441401790638998	0.08747178038951903	0.08861692549335336
HTRA2	0.11110980033257585	0.11124849087179074	0.07241138411876344	0.08695616678271713	0.07852715555970263	0.07064581315883758	0.06438104256068182	0.1173250168447393	0.115375748638115	0.05020493073867227	0.12181444438105272
LOXL3	0.044612730248937124	0.05993099513938397	0.1572643822939237	0.1241903894659953	0.0594577861256754	0.15589371428986776	0.08129180361186873	0.12801917725179557	0.03785527402106207	0.1410268143019575	0.010456929563729228
DOK1	0.017686799315783566	0.045875475102153264	0.10454891476896395	0.1469413711909146	0.04113166089488483	0.289842415266468	0.022710776266019493	0.16345239065809625	0.014063813434360698	0.1537463531749013	0
SEMA4F	0.07734400231053078	0.07446283729802664	0.15414574245863896	0.10045513400783483	0.10009604782533509	0.024128892426047228	0.03493369843783252	0.06226252267999974	0.1566413907942291	0.0589884717473906	0.15654124891976978
HK2	0.011969535644588409	0.047113259130789904	0.028524448664447116	0.042966515742410685	0.029422803375353235	0.27414531641914747	0.07814738724060628	0.0958267468765784	0.03080382440524278	0.34251089658360545	0.018569251580800486
POLE4	0.07090073691400799	0.07774577453894524	0.08657248224297294	0.07076959716248321	0.08856490284449595	0.13268020186938773	0.14865020728313316	0.0899040176314736	0.08070965704474209	0.07496492967357814	0.0785374827934107
TACR1	0.0643597970386746	0.04510226237475474	0.05474381576972516	0.0244344308550229	0.06573047358445672	0.21270195633323896	0.10029542057695592	0.1286001576681351	0.12725038141727837	0.11186849698683969	0.06491280179291782
AC007681.1	0.07808354297561902	0.03800129744271677	0.06325569886816418	0.05255577710330444	0.059469478022838036	0.23693759122799582	0.1821731370159263	0.0814124551718677	0.0987737145151216	0.10933729314326357	0
EVA1A	0.07515927258292811	0.07267943159348897	0.0819588361141565	0.051188980831206564	0.04516036966139864	0.17108697518654847	0.05934432157014333	0.08298894947358816	0.08849614108048592	0.15624254139412522	0.11569416322751876
AC007099.1	0.05649562901274534	0.028662016385641528	0.09405947577918725	0.04483910686817172	0.04168957714398248	0.20652385020834663	0.0580433736683034	0.01962089047172237	0.13848675023317153	0.19077071779507992	0.12080858734103958
MRPL19	0.07900139209579728	0.08160701979897672	0.08990932788529934	0.09986883429609036	0.08356342790437755	0.10180506266489642	0.09361510491425382	0.08140111607796995	0.10481570855330091	0.09213919953530837	0.09227380471179072
GCFC2	0.06172691829936165	0.04893372674147257	0.08053107063191026	0.07406828015674338	0.07691639651276345	0.15783106329783908	0.09712228904614559	0.09675362294680728	0.09023578512354977	0.11294604863442932	0.10293479711277803
AC005034.6	0.16772666850389542	0.0695649429043738	0.10067957648833002	0.19333035600141282	0.13545655502569326	0.11974322438666171	0.053058037844953464	0.01676140058350168	0.018242280960808033	0.12543690677421646	0
AC110614.1	0.0657746279662983	0.09939749685660024	0.06187460405439256	0.09038155986345539	0.07742539513271238	0.06874924515063649	0.04564676968615305	0.07184789257268553	0.1271050078873539	0.10535282728890745	0.18644455065948062
AC073091.3	0.018301083022344983	0	0.030949323219755874	0.06916622775952454	0.022091600360832846	0.024070261322659135	0.07161810061170344	0.011676139166998677	0.24158662931324157	0.0628632887249622	0.44767730501519204
AC073091.4	0.09302997751173635	0.0056704846347648335	0.09704403595690612	0.09062118992257347	0.0656320509247939	0.10183067190674729	0	0.01931002657028002	0.11065358814167774	0.1912638865174367	0.224944043237372
LRRTM4	0.0016454455077968982	0.0024224730849322423	0.1549434802951907	0.04984707501588786	0.012337382538093722	0.010117842741571825	0.38436967719303383	0.007891845104349135	0.1466050883039714	0.03368339035770586	0.196136299618384
AC079117.1	0	0	0.10478810923555454	0.07578139156701313	0.022651175421438283	0.017168443881804822	0.4976673913649563	0	0.1338061340204299	0	0.14813733004777513
CTNNA2	0.11572932044648444	0.11044173319625067	0.1356923077147789	0.15201043741776682	0.11990946435105013	0.008416413413412595	0.028890337345559163	0.06101929952198804	0.11610079248857842	0.007951265764915024	0.1438386282986346
AC010975.1	0.11580635920381827	0.039837313747769096	0.12818627062569884	0.2181761463344754	0.12154786865714189	0	0.045818859961308904	0.05576753033494085	0	0.03031431089596861	0.24454528577795637
AC016716.2	0.10502678524802074	0.1134622662752151	0.1392814612610548	0.1584531173441093	0.12104257328958791	0.008904785635594202	0.013448417044426291	0.05911934553454947	0.12460212361802257	0.004955132235691455	0.15170399113458174
LRRTM1	0.1130986059409336	0.10815046697818217	0.13101310502754854	0.19220867709269773	0.1319529591850449	0.01771339512819099	0.04199722170492314	0.04413920317149035	0.12255071308658388	0.007532687125224848	0.08964295626028985
AC008067.1	0.10412250137610748	0.1094946551557394	0.11246046185241693	0.13944832145932776	0.13251903402459106	0.0032697407573232867	0.013134870284086218	0.04725028586446665	0.1122993844883872	0.0022738478242014205	0.22372689444561025
AC106874.1	0.018553838358706987	0	0	0	0.1329048689700955	0.12228915464546251	0	0	0	0	0.7262519421088512
SUCLG1	0.10161475168256433	0.08970253058707883	0.11063070637757383	0.09616743686368552	0.10463711791807731	0.07578220589138007	0.08587795600355773	0.07043908255655561	0.09895088469181886	0.07509433707767114	0.09110298751988151
DNAH6	0.011588107601129506	0.014673181333307746	0.018987068750802368	0.017408333962063975	0.019977318244583545	0.0977465524660236	0.29559884718366014	0.046199746347435774	0.04533361402355834	0.27273211727869007	0.1597551100468098
TMSB10	0.1117412304732026	0.11407254663404559	0.11226072617003187	0.10698295136524603	0.08474793463197548	0.05362236717420145	0.12117700064700246	0.088994163042491	0.08913618604083028	0.04206346872301461	0.07520142498901684
AC022210.2	0.04384195102063808	0.06636230221532899	0.047604738453434006	0.059028666239756306	0.03994501313854774	0.2341535823817369	0.11278004411056149	0.07255158890130528	0.07682664623829998	0.1507781353448936	0.09612732637687768
KCMF1	0.0975211549896518	0.10972851814641801	0.09516244661674012	0.089901829550971	0.09187172637676794	0.10564938218480463	0.053091423556247304	0.0914320894084169	0.0980140226416552	0.08214646005620725	0.08548094541399298
TCF7L1	0.034361566473342195	0.053373371825389995	0.005365579111255607	0.0042053639821770334	0.03764077193676172	0.260978104626176	0.3293764659615427	0.06897286935926489	0.0022924137780096585	0.1919470702137271	0.011486421804414053
TGOLN2	0.10305676907061852	0.1033039238804644	0.06188851474376635	0.08491298786502949	0.10135936193627332	0.08935838227062301	0.09108804322489754	0.08645852810161271	0.09447969758288408	0.07614272436297893	0.10795106423421016
RETSAT	0.05946982065948151	0.05762941108336216	0.06145459071208414	0.09351405707120795	0.0735049855125577	0.10161556379375841	0.12263022982120864	0.09854447210986514	0.13293525864114072	0.16856835329157535	0.030133226490326896
ELMOD3	0.07722516177264405	0.09205185235475126	0.0773549900417816	0.07757489424485026	0.06866368443667774	0.11020463301790838	0.086224137037555	0.11403699946022869	0.06899538052052256	0.1500068883525301	0.07766137663537717
CAPG	0.09380220691923649	0.1469639513708346	0.12440698421905844	0.08045304971495933	0.03327734339938659	0.07547230189203717	0.0585899963415238	0.2642352736967407	0.06146590242749965	0.06133296950132952	0
SH2D6	0.05615608984565148	0.037241169708177486	0.03695690682303565	0	0.1232864406639169	0	0	0.22713330289547906	0	0.37622897743388367	0.14299697359636374
PARTICL	0.0958372066562167	0.06272342839295983	0.10706718269653621	0.07424192980406229	0.16844959108394597	0.06429755450966515	0.09864944556669154	0.13732342637414036	0.05520424812199618	0.044819263919884084	0.0913866911761442
MAT2A	0.07574721963469937	0.06792087214634626	0.070449442284233	0.06680822350033448	0.07224131655754056	0.15599923894248255	0.067264128067651	0.12641562973249748	0.07050333169886722	0.15427580211863187	0.07237479428291992
GGCX	0.07572375608670263	0.06325089000704393	0.06434726423992156	0.060599699503272986	0.07648693090003736	0.1541635945100456	0.09217120712786527	0.1279960329055669	0.07171525768421856	0.1330282916613778	0.08051707314121412
VAMP8	0.12484157440005374	0.07250377724255225	0.08784166843604473	0.13698385830507626	0.06134086044648768	0.03940513998068851	0.11155150321993558	0.05182813609372193	0.08611376471854101	0.09204743838062156	0.13554224217321173
RNF181	0.11460108036808869	0.10655095422117203	0.07538752022749938	0.11516159035085213	0.09686037153091832	0.06919520971896612	0.06819484220736695	0.11499221207826817	0.07754474698618784	0.064043822112685	0.09746764227871318
TMEM150A	0.10291609112215525	0.08179757010247801	0.16185723760159568	0.08808588185876372	0.08390603202713609	0.06952283377895638	0.036149327797955245	0.018425413215643987	0.08370455570160215	0.12950868095727391	0.14412633768625524
USP39	0.09034926254547898	0.08540031891266225	0.065589852142715	0.09179037312843298	0.09284162236754821	0.09915059152407124	0.04443792506752022	0.11663045935037451	0.12064962492061428	0.10773648796307188	0.08542347838749424
C2orf68	0.10876641936191261	0.09328867999707098	0.1100486207751755	0.0897970514412625	0.1118604035989042	0.0902486804420907	0.03609948914125039	0.07978000113805478	0.11739859770825609	0.07483853917137125	0.08787351491475415
ATOH8	0.024689596073044155	0.049722437685347204	0.10272946611347335	0.08934954376695087	0.10290066763200144	0.09549543720844106	0.22655317690986404	0.13475464345412658	0.062054540114892504	0.0733269144683267	0.03842354690855146
ST3GAL5	0.062622690851012075	0.11025783070146924	0.06897297138979089	0.0841737429533385	0.08718448595123358	0.07253781243580834	0.15143635152577956	0.04753806320760376	0.11153343363400971	0.11180705109249894	0.0919355621840637
POLR1A	0.08051788455338657	0.07617746684710935	0.09936221146115103	0.08013479687222051	0.09443725641013295	0.10360604938506283	0.08516362073684698	0.07060562961157706	0.09291054172563407	0.11488346654146563	0.10220107275776359
PTCD3	0.09121866687198255	0.09189845558952817	0.09629184127383993	0.09445940093329644	0.09287629188706426	0.10903978160870342	0.08231203380370068	0.0864736847314718	0.08965039386928414	0.07987672933094747	0.08590271888389454
IMMT	0.092653516983986	0.09695323272301856	0.08996580240562202	0.09348828681560561	0.09243463285169878	0.09944614965907524	0.061402259550132426	0.12315224985875364	0.09912626675573546	0.06082499800526572	0.09055260316716422
AC009309.1	0.11949247448222203	0.11978088348779214	0.07956313038359783	0.0927205552221053	0.06645700408223053	0.08102336805440226	0.04629048912464081	0.06372342834449542	0.1656538508514022	0.04950411236577315	0.11579067553217555
MRPL35	0.08795293191120845	0.09505212519410225	0.06929254091611935	0.12448065296616759	0.07383943348198042	0.10772728685122461	0.10916571159046977	0.10557213763133506	0.12822801498575537	0.058407094773396985	0.040282057186780504
REEP1	0.113120170090703	0.0852473135825231	0.13232366238909216	0.10701669780269364	0.1269930290642062	0.03691390657331197	0.0671656139241292	0.050572580740752104	0.09844526175213719	0.049294552345619476	0.13290721105708797
KDM3A	0.0809559613888247	0.07682954528081738	0.08317312361473145	0.0892131486578237	0.06581688157465633	0.09179683896665176	0.10328758853224583	0.08701301045628698	0.09069105751341558	0.11205912994065181	0.1191637123831475
CHMP3	0.10385284839135603	0.10962813469601333	0.09440753310399358	0.09752928574836318	0.08340777451047758	0.0862505170807047	0.0909382702214344	0.1050969404706147	0.0722893420505356	0.06812102279630786	0.08847832903211245
AC015971.1	0.11404540924999064	0.13334054562884404	0.1015087553766606	0.12551400230379903	0.09194042836928794	0.07657651868036401	0.02960865878321928	0.09553658610989871	0.0956352552935163	0.04359336899817697	0.09270046808338654
